Bus_id,sub_id,interconnect
147319,147319,Eastern
147320,147320,Eastern
147321,147321,Eastern
147322,147322,Eastern
147323,147323,Eastern
147324,147324,Eastern
147325,147325,Eastern
147326,147326,Eastern
147327,147327,Eastern
147329,147329,Eastern
147330,147330,Eastern
147331,147331,Eastern
147332,147332,Eastern
147333,147333,Eastern
147334,147334,Eastern
147335,147335,Eastern
147336,147336,Eastern
147337,147337,Eastern
147338,147338,Eastern
147339,147339,Eastern
147340,147340,Eastern
147341,147341,Eastern
147342,147342,Eastern
147343,147343,Eastern
147344,147344,Eastern
147345,147345,Eastern
147346,147346,Eastern
147347,147347,Eastern
147348,147348,Eastern
147349,147349,Eastern
147353,147353,Eastern
147354,147354,Eastern
147356,147356,Eastern
147357,147357,Eastern
147358,147358,Eastern
147359,147359,Eastern
147360,147360,Eastern
147361,147361,Eastern
147362,147362,Eastern
147363,147363,Eastern
147364,147364,Eastern
147365,147365,Eastern
147367,147367,Eastern
147368,147368,Eastern
147369,147369,Eastern
147370,147370,Eastern
147371,147371,Eastern
147372,147372,Eastern
147373,147373,Eastern
147374,147374,Eastern
147377,147377,Eastern
147381,147381,Eastern
147382,147382,Eastern
147383,147383,Eastern
147384,147384,Eastern
147385,147385,Eastern
147386,147386,Eastern
147387,147387,Eastern
147388,147388,Eastern
147389,147389,Eastern
147390,147390,Eastern
147391,147391,Eastern
147392,147392,Eastern
147393,147393,Eastern
147394,147394,Eastern
147395,147395,Eastern
147396,147396,Eastern
147397,147397,Eastern
147403,147403,Eastern
147404,147404,Eastern
147405,147405,Eastern
147406,147406,Eastern
147407,147407,Eastern
147408,147408,Eastern
147409,147409,Eastern
147410,147410,Eastern
147411,147411,Eastern
147412,147412,Eastern
147413,147413,Eastern
147414,147414,Eastern
147415,147415,Eastern
147416,147416,Eastern
147417,147417,Eastern
147418,147418,Eastern
147420,147420,Eastern
147421,147421,Eastern
147422,147422,Eastern
147424,147424,Eastern
147426,147426,Eastern
147427,147427,Eastern
147429,147429,Eastern
147430,147430,Eastern
147431,147431,Eastern
147432,147432,Eastern
147433,147433,Eastern
147434,147434,Eastern
147436,147436,Eastern
147437,147437,Eastern
147438,147438,Eastern
147439,147439,Eastern
147440,147440,Eastern
147441,147441,Eastern
147442,147442,Eastern
147443,147443,Eastern
147444,147444,Eastern
147445,147445,Eastern
147446,147446,Eastern
147447,147447,Eastern
147448,147448,Eastern
147449,147449,Eastern
147450,147450,Eastern
147451,147451,Eastern
147452,147452,Eastern
147453,147453,Eastern
147454,147454,Eastern
147455,147455,Eastern
147456,147456,Eastern
147457,147457,Eastern
147458,147458,Eastern
147459,147459,Eastern
147460,147460,Eastern
147461,147461,Eastern
147462,147462,Eastern
147463,147463,Eastern
147464,147464,Eastern
147467,147467,Eastern
147468,147468,Eastern
147469,147469,Eastern
147470,147470,Eastern
147471,147471,Eastern
147472,147472,Eastern
147473,147473,Eastern
147474,147474,Eastern
147475,147475,Eastern
147476,147476,Eastern
147477,147477,Eastern
147478,147478,Eastern
147479,147479,Eastern
147480,147480,Eastern
147481,147481,Eastern
147482,147482,Eastern
147483,147483,Eastern
147484,147484,Eastern
147485,147485,Eastern
147486,147486,Eastern
147487,147487,Eastern
147488,147488,Eastern
147490,147490,Eastern
147492,147492,Eastern
147493,147493,Eastern
147494,147494,Eastern
147495,147495,Eastern
147496,147496,Eastern
147497,147497,Eastern
147498,147498,Eastern
147499,147499,Eastern
147500,147500,Eastern
147501,147501,Eastern
147504,147504,Eastern
147505,147505,Eastern
147506,147506,Eastern
147507,147507,Eastern
147508,147508,Eastern
147509,147509,Eastern
147514,147514,Eastern
147515,147515,Eastern
147516,147516,Eastern
147517,147517,Eastern
147518,147518,Eastern
147519,147519,Eastern
147520,147520,Eastern
147521,147521,Eastern
147522,147522,Eastern
147523,147523,Eastern
147524,147524,Eastern
147525,147525,Eastern
147526,147526,Eastern
147527,147527,Eastern
147528,147528,Eastern
147529,147529,Eastern
147530,147530,Eastern
147531,147531,Eastern
147532,147532,Eastern
147533,147533,Eastern
147534,147534,Eastern
147535,147535,Eastern
147536,147536,Eastern
147543,147543,Eastern
147547,147547,Eastern
147548,147548,Eastern
147549,147549,Eastern
147550,147550,Eastern
147551,147551,Eastern
147552,147552,Eastern
147553,147553,Eastern
147554,147554,Eastern
147555,147555,Eastern
147556,147556,Eastern
147557,147557,Eastern
147558,147558,Eastern
147559,147559,Eastern
147560,147560,Eastern
147561,147561,Eastern
147562,147562,Eastern
147563,147563,Eastern
147564,147564,Eastern
147565,147565,Eastern
147566,147566,Eastern
147567,147567,Eastern
147568,147568,Eastern
147569,147569,Eastern
147570,147570,Eastern
147571,147571,Eastern
147572,147572,Eastern
147573,147573,Eastern
147574,147574,Eastern
147575,147575,Eastern
147576,147576,Eastern
147577,147577,Eastern
147578,147578,Eastern
147580,147580,Eastern
147581,147581,Eastern
147582,147582,Eastern
147601,147601,Eastern
147608,147608,Eastern
147609,147609,Eastern
147610,147610,Eastern
147611,147611,Eastern
147612,147612,Eastern
147613,147613,Eastern
147614,147614,Eastern
147615,147615,Eastern
147616,147616,Eastern
147617,147617,Eastern
147618,147618,Eastern
147619,147619,Eastern
147620,147620,Eastern
147621,147621,Eastern
147622,147622,Eastern
147623,147623,Eastern
147624,147624,Eastern
147627,147627,Eastern
147628,147628,Eastern
147629,147629,Eastern
147630,147630,Eastern
147631,147631,Eastern
147632,147632,Eastern
147633,147633,Eastern
147634,147634,Eastern
147635,147635,Eastern
147636,147636,Eastern
147637,147637,Eastern
147638,147638,Eastern
147639,147639,Eastern
147640,147640,Eastern
147641,147641,Eastern
147642,147642,Eastern
147643,147643,Eastern
147644,147644,Eastern
147645,147645,Eastern
147646,147646,Eastern
147647,147647,Eastern
147648,147648,Eastern
147649,147649,Eastern
147650,147650,Eastern
147652,147652,Eastern
147653,147653,Eastern
147654,147654,Eastern
147660,147660,Eastern
147661,147661,Eastern
147662,147662,Eastern
147663,147663,Eastern
147664,147664,Eastern
147665,147665,Eastern
147666,147666,Eastern
147667,147667,Eastern
147668,147668,Eastern
147669,147669,Eastern
147670,147670,Eastern
147671,147671,Eastern
147672,147672,Eastern
147673,147673,Eastern
147676,147676,Eastern
147677,147677,Eastern
147678,147678,Eastern
147679,147679,Eastern
147680,147680,Eastern
147681,147681,Eastern
147682,147682,Eastern
147683,147683,Eastern
147688,147688,Eastern
147689,147689,Eastern
147690,147690,Eastern
147691,147691,Eastern
147692,147692,Eastern
147693,147693,Eastern
147694,147694,Eastern
147695,147695,Eastern
147699,147699,Eastern
147715,147715,Eastern
147716,147716,Eastern
147717,147717,Eastern
147718,147718,Eastern
147721,147721,Eastern
147726,147726,Eastern
147727,147727,Eastern
147728,147728,Eastern
147729,147729,Eastern
147730,147730,Eastern
147731,147731,Eastern
147732,147732,Eastern
147733,147733,Eastern
147734,147734,Eastern
147735,147735,Eastern
147736,147736,Eastern
147737,147737,Eastern
147738,147738,Eastern
147739,147739,Eastern
147740,147740,Eastern
147742,147742,Eastern
147743,147743,Eastern
147744,147744,Eastern
147745,147745,Eastern
147746,147746,Eastern
147747,147747,Eastern
147748,147748,Eastern
147749,147749,Eastern
147750,147750,Eastern
147751,147751,Eastern
147752,147752,Eastern
147753,147753,Eastern
147754,147754,Eastern
147755,147755,Eastern
147756,147756,Eastern
147757,147757,Eastern
147758,147758,Eastern
147759,147759,Eastern
147760,147760,Eastern
147761,147761,Eastern
147762,147762,Eastern
147763,147763,Eastern
147764,147764,Eastern
147765,147765,Eastern
147766,147766,Eastern
147767,147767,Eastern
147768,147768,Eastern
147769,147769,Eastern
147770,147770,Eastern
147771,147771,Eastern
147772,147772,Eastern
147773,147773,Eastern
147774,147774,Eastern
147777,147777,Eastern
147778,147778,Eastern
147779,147779,Eastern
147780,147780,Eastern
147781,147781,Eastern
147782,147782,Eastern
147783,147783,Eastern
147784,147784,Eastern
147785,147785,Eastern
147786,147786,Eastern
147787,147787,Eastern
147788,147788,Eastern
147789,147789,Eastern
147790,147790,Eastern
147791,147791,Eastern
147792,147792,Eastern
147793,147793,Eastern
147794,147794,Eastern
147795,147795,Eastern
147796,147796,Eastern
147797,147797,Eastern
147798,147798,Eastern
147799,147799,Eastern
147801,147801,Eastern
147802,147802,Eastern
147803,147803,Eastern
147806,147806,Eastern
147807,147807,Eastern
147808,147808,Eastern
147809,147809,Eastern
147810,147810,Eastern
147811,147811,Eastern
147812,147812,Eastern
147813,147813,Eastern
147814,147814,Eastern
147815,147815,Eastern
147816,147816,Eastern
147817,147817,Eastern
147818,147818,Eastern
147819,147819,Eastern
147820,147820,Eastern
147821,147821,Eastern
147822,147822,Eastern
147823,147823,Eastern
147824,147824,Eastern
147825,147825,Eastern
147826,147826,Eastern
147827,147827,Eastern
147828,147828,Eastern
147829,147829,Eastern
147830,147830,Eastern
147831,147831,Eastern
147832,147832,Eastern
147833,147833,Eastern
147834,147834,Eastern
147835,147835,Eastern
147836,147836,Eastern
147837,147837,Eastern
147838,147838,Eastern
147839,147839,Eastern
147840,147840,Eastern
147841,147841,Eastern
147842,147842,Eastern
147843,147843,Eastern
147844,147844,Eastern
147845,147845,Eastern
147846,147846,Eastern
147848,147848,Eastern
147849,147849,Eastern
147850,147850,Eastern
147851,147851,Eastern
147852,147852,Eastern
147853,147853,Eastern
147854,147854,Eastern
147855,147855,Eastern
147856,147856,Eastern
147857,147857,Eastern
147859,147859,Eastern
147860,147860,Eastern
147861,147861,Eastern
147862,147862,Eastern
147863,147863,Eastern
147864,147864,Eastern
147865,147865,Eastern
147866,147866,Eastern
147867,147867,Eastern
147868,147868,Eastern
147869,147869,Eastern
147870,147870,Eastern
147873,147873,Eastern
147874,147874,Eastern
147875,147875,Eastern
147876,147876,Eastern
147877,147877,Eastern
147878,147878,Eastern
147879,147879,Eastern
147880,147880,Eastern
147881,147881,Eastern
147882,147882,Eastern
147883,147883,Eastern
147884,147884,Eastern
147885,147885,Eastern
147886,147886,Eastern
147887,147887,Eastern
147888,147888,Eastern
147889,147889,Eastern
147890,147890,Eastern
147891,147891,Eastern
147892,147892,Eastern
147893,147893,Eastern
147894,147894,Eastern
147895,147895,Eastern
147896,147896,Eastern
147897,147897,Eastern
147898,147898,Eastern
147899,147899,Eastern
147900,147900,Eastern
147901,147901,Eastern
147902,147902,Eastern
147903,147903,Eastern
147904,147904,Eastern
147908,147908,Eastern
147910,147910,Eastern
147911,147911,Eastern
147912,147912,Eastern
147914,147914,Eastern
147915,147915,Eastern
147916,147916,Eastern
147917,147917,Eastern
147918,147918,Eastern
147919,147919,Eastern
147920,147920,Eastern
147921,147921,Eastern
147922,147922,Eastern
147923,147923,Eastern
147924,147924,Eastern
147925,147925,Eastern
147927,147927,Eastern
147928,147928,Eastern
147929,147929,Eastern
147930,147930,Eastern
147931,147931,Eastern
147932,147932,Eastern
147933,147933,Eastern
147934,147934,Eastern
147935,147935,Eastern
147936,147936,Eastern
147937,147937,Eastern
147938,147938,Eastern
147939,147939,Eastern
147940,147940,Eastern
147941,147941,Eastern
147942,147942,Eastern
147943,147943,Eastern
147944,147944,Eastern
147945,147945,Eastern
147946,147946,Eastern
147947,147947,Eastern
147948,147948,Eastern
147949,147949,Eastern
147950,147950,Eastern
147951,147951,Eastern
147952,147952,Eastern
147953,147953,Eastern
147954,147954,Eastern
147955,147955,Eastern
147956,147956,Eastern
147958,147958,Eastern
147960,147960,Eastern
147961,147961,Eastern
147962,147962,Eastern
147963,147963,Eastern
147964,147964,Eastern
147965,147965,Eastern
147966,147966,Eastern
147972,147972,Eastern
147973,147973,Eastern
147974,147974,Eastern
147975,147975,Eastern
147976,147976,Eastern
147977,147977,Eastern
147978,147978,Eastern
147979,147979,Eastern
147981,147981,Eastern
147983,147983,Eastern
147984,147984,Eastern
147985,147985,Eastern
147986,147986,Eastern
147987,147987,Eastern
147988,147988,Eastern
147989,147989,Eastern
147990,147990,Eastern
147991,147991,Eastern
147992,147992,Eastern
147993,147993,Eastern
147994,147994,Eastern
147995,147995,Eastern
147996,147996,Eastern
147997,147997,Eastern
147998,147998,Eastern
147999,147999,Eastern
148000,148000,Eastern
148001,148001,Eastern
148002,148002,Eastern
148003,148003,Eastern
148004,148004,Eastern
148005,148005,Eastern
148010,148010,Eastern
148011,148011,Eastern
148012,148012,Eastern
148013,148013,Eastern
148014,148014,Eastern
148015,148015,Eastern
148016,148016,Eastern
148017,148017,Eastern
148018,148018,Eastern
148019,148019,Eastern
148020,148020,Eastern
148021,148021,Eastern
148022,148022,Eastern
148023,148023,Eastern
148024,148024,Eastern
148025,148025,Eastern
148026,148026,Eastern
148027,148027,Eastern
148028,148028,Eastern
148029,148029,Eastern
148030,148030,Eastern
148031,148031,Eastern
148032,148032,Eastern
148033,148033,Eastern
148034,148034,Eastern
148035,148035,Eastern
148036,148036,Eastern
148037,148037,Eastern
148038,148038,Eastern
148039,148039,Eastern
148040,148040,Eastern
148043,148043,Eastern
148044,148044,Eastern
148045,148045,Eastern
148046,148046,Eastern
148048,148048,Eastern
148049,148049,Eastern
148050,148050,Eastern
148051,148051,Eastern
148052,148052,Eastern
148053,148053,Eastern
148054,148054,Eastern
148055,148055,Eastern
148056,148056,Eastern
148057,148057,Eastern
148058,148058,Eastern
148059,148059,Eastern
148060,148060,Eastern
148061,148061,Eastern
148062,148062,Eastern
148063,148063,Eastern
148064,148064,Eastern
148065,148065,Eastern
148066,148066,Eastern
148068,148068,Eastern
148069,148069,Eastern
148070,148070,Eastern
148071,148071,Eastern
148072,148072,Eastern
148073,148073,Eastern
148074,148074,Eastern
148075,148075,Eastern
148076,148076,Eastern
148077,148077,Eastern
148078,148078,Eastern
148081,148081,Eastern
148082,148082,Eastern
148083,148083,Eastern
148084,148084,Eastern
148085,148085,Eastern
148086,148086,Eastern
148087,148087,Eastern
148088,148088,Eastern
148089,148089,Eastern
148090,148090,Eastern
148091,148091,Eastern
148092,148092,Eastern
148093,148093,Eastern
148094,148094,Eastern
148095,148095,Eastern
148096,148096,Eastern
148097,148097,Eastern
148098,148098,Eastern
148099,148099,Eastern
148100,148100,Eastern
148101,148101,Eastern
148102,148102,Eastern
148103,148103,Eastern
148104,148104,Eastern
148105,148105,Eastern
148106,148106,Eastern
148107,148107,Eastern
148108,148108,Eastern
148109,148109,Eastern
148110,148110,Eastern
148111,148111,Eastern
148112,148112,Eastern
148113,148113,Eastern
148114,148114,Eastern
148115,148115,Eastern
148116,148116,Eastern
148117,148117,Eastern
148118,148118,Eastern
148119,148119,Eastern
148120,148120,Eastern
148121,148121,Eastern
148122,148122,Eastern
148123,148123,Eastern
148124,148124,Eastern
148125,148125,Eastern
148126,148126,Eastern
148127,148127,Eastern
148128,148128,Eastern
148129,148129,Eastern
148130,148130,Eastern
148131,148131,Eastern
148132,148132,Eastern
148133,148133,Eastern
148134,148134,Eastern
148135,148135,Eastern
148136,148136,Eastern
148137,148137,Eastern
148138,148138,Eastern
148139,148139,Eastern
148140,148140,Eastern
148141,148141,Eastern
148142,148142,Eastern
148143,148143,Eastern
148144,148144,Eastern
148145,148145,Eastern
148146,148146,Eastern
148147,148147,Eastern
148148,148148,Eastern
148151,148151,Eastern
148152,148152,Eastern
148153,148153,Eastern
148154,148154,Eastern
148155,148155,Eastern
148156,148156,Eastern
148157,148157,Eastern
148158,148158,Eastern
148159,148159,Eastern
148160,148160,Eastern
148161,148161,Eastern
148162,148162,Eastern
148163,148163,Eastern
148164,148164,Eastern
148165,148165,Eastern
148166,148166,Eastern
148167,148167,Eastern
148168,148168,Eastern
148169,148169,Eastern
148170,148170,Eastern
148171,148171,Eastern
148172,148172,Eastern
148173,148173,Eastern
148174,148174,Eastern
148175,148175,Eastern
148176,148176,Eastern
148177,148177,Eastern
148178,148178,Eastern
148179,148179,Eastern
148180,148180,Eastern
148181,148181,Eastern
148182,148182,Eastern
148183,148183,Eastern
148184,148184,Eastern
148185,148185,Eastern
148186,148186,Eastern
148187,148187,Eastern
148188,148188,Eastern
148189,148189,Eastern
148190,148190,Eastern
148191,148191,Eastern
148192,148192,Eastern
148193,148193,Eastern
148194,148194,Eastern
148195,148195,Eastern
148196,148196,Eastern
148197,148197,Eastern
148198,148198,Eastern
148199,148199,Eastern
148202,148202,Eastern
148203,148203,Eastern
148204,148204,Eastern
148205,148205,Eastern
148206,148206,Eastern
148207,148207,Eastern
148208,148208,Eastern
148209,148209,Eastern
148210,148210,Eastern
148211,148211,Eastern
148212,148212,Eastern
148213,148213,Eastern
148214,148214,Eastern
148215,148215,Eastern
148216,148216,Eastern
148217,148217,Eastern
148219,148219,Eastern
148220,148220,Eastern
148221,148221,Eastern
148223,148223,Eastern
148224,148224,Eastern
148225,148225,Eastern
148226,148226,Eastern
148227,148227,Eastern
148228,148228,Eastern
148229,148229,Eastern
148230,148230,Eastern
148231,148231,Eastern
148232,148232,Eastern
148233,148233,Eastern
148234,148234,Eastern
148235,148235,Eastern
148236,148236,Eastern
148237,148237,Eastern
